19866
254,29,278
199,143,106
296,14,336
31,173,540
235,194,195
73,127,752
174,295,524
152,207,162
10,120,543
251,290,231
230,89,106
235,212,281
102,47,868
95,102,555
67,198,53
222,260,732
119,177,118
298,204,403
48,210,397
237,76,73
30,286,405
36,176,949
183,117,495
230,97,151
188,170,981
27,161,143
156,136,957
195,230,26
210,212,844
233,144,912
71,239,584
58,220,467
180,21,171
199,37,151
24,142,98
252,241,11
291,224,136
21,293,571
139,19,120
83,81,762
147,55,386
32,263,306
187,7,542
34,287,547
93,286,749
240,48,246
4,131,365
185,39,626
160,235,976
274,269,764
164,105,379
145,283,625
239,6,302
83,167,367
248,167,769
59,84,352
299,226,969
123,137,758
191,36,633
184,11,411
253,192,420
43,186,322
227,281,712
82,52,969
171,234,642
226,56,579
101,298,490
69,2,410
254,91,34
174,1,483
115,141,501
145,63,96
299,294,118
21,11,874
242,70,912
214,25,746
210,268,588
235,69,484
5,76,693
216,69,173
126,22,827
133,96,288
55,28,123
169,296,293
59,138,129
176,228,283
89,276,352
263,152,963
69,73,219
63,156,413
12,269,190
98,192,678
123,38,718
5,108,19
200,196,341
278,90,975
170,117,29
51,125,157
190,253,625
78,152,1000
209,79,403
173,45,104
126,225,388
185,122,774
185,16,107
58,167,583
92,35,999
92,78,399
137,248,750
154,225,669
116,110,180
24,30,141
225,63,644
250,265,311
123,281,359
296,234,428
48,219,150
194,285,616
72,242,157
58,200,185
198,16,426
271,124,709
4,231,108
98,268,748
253,206,703
286,116,395
194,150,117
139,267,767
283,30,483
54,280,254
227,243,151
54,235,919
121,243,491
244,85,267
120,8,813
16,293,123
54,281,842
251,72,912
236,108,50
4,219,667
134,51,108
259,68,650
264,15,51
84,105,555
157,157,293
41,200,464
140,93,813
91,169,24
272,184,365
278,264,343
124,106,336
219,168,314
250,206,639
211,219,774
183,246,635
124,219,252
198,190,617
279,280,987
66,213,537
157,118,880
172,152,813
255,69,69
189,288,36
153,184,246
160,167,816
237,243,252
162,64,352
150,216,566
151,170,930
21,280,710
111,22,474
65,171,581
273,201,735
272,114,491
1,253,770
237,14,229
218,61,525
198,37,515
245,249,70
205,193,176
79,70,279
90,111,352
118,216,888
259,64,598
248,248,256
255,37,871
3,190,106
235,114,693
85,275,435
30,158,618
59,63,873
187,147,874
234,211,946
82,147,939
146,204,783
120,19,165
214,204,636
231,266,90
171,214,428
230,35,249
45,43,332
90,123,120
255,70,375
76,46,884
41,217,743
35,138,471
264,186,417
122,145,236
167,142,909
85,23,66
250,291,178
103,187,924
295,177,899
19,43,745
184,261,127
21,33,846
146,126,567
47,148,328
122,267,91
271,108,217
221,184,333
12,42,793
69,154,708
186,163,100
56,248,626
103,219,959
49,95,985
11,10,268
149,2,406
21,197,725
87,83,707
300,263,875
139,107,894
127,247,887
78,299,249
216,141,658
200,87,210
118,77,319
276,156,847
12,95,441
89,249,668
274,83,778
35,53,112
268,214,948
55,236,201
209,163,77
237,167,371
282,122,888
190,107,748
44,3,538
267,205,84
221,241,911
59,103,296
289,18,232
81,44,708
141,109,400
288,191,21
294,102,594
143,189,234
29,151,323
103,112,391
101,241,319
35,201,931
1,115,404
92,255,586
136,70,354
91,280,823
118,75,158
256,133,186
244,299,979
277,142,997
211,223,194
132,117,146
145,157,686
216,158,778
161,59,568
174,147,666
97,245,650
213,240,21
281,283,814
189,239,21
136,161,29
234,184,742
125,273,199
295,184,739
150,232,334
262,203,543
5,133,941
277,211,652
271,186,676
50,6,746
199,17,970
165,179,822
50,298,782
158,210,925
41,280,820
227,294,728
102,161,930
179,243,451
25,184,48
62,36,526
29,64,842
131,64,812
86,29,641
72,27,503
150,25,348
250,153,238
262,261,744
177,239,509
73,15,681
165,286,557
27,169,270
178,256,36
293,27,392
92,16,417
34,121,448
169,12,887
69,94,252
268,70,966
33,287,844
158,233,158
26,75,332
57,254,969
120,8,257
168,219,131
240,127,938
156,56,288
259,177,131
61,181,990
207,164,391
157,75,715
234,292,632
181,183,751
249,128,820
255,217,849
209,50,484
145,243,860
217,247,460
125,244,789
298,44,844
136,244,451
122,166,905
204,27,467
92,139,626
191,35,561
53,221,516
44,197,388
285,48,132
1,171,394
184,70,817
8,225,809
174,24,91
36,28,996
187,87,523
220,102,742
181,41,872
285,211,791
199,86,596
282,161,702
228,98,369
6,20,470
17,135,808
113,184,360
289,176,854
23,88,188
264,138,202
184,171,679
246,57,149
282,112,848
215,294,551
167,226,583
282,152,413
167,89,946
285,118,203
122,49,86
247,117,809
186,43,946
70,234,424
295,284,97
229,11,202
222,8,190
153,93,382
145,260,912
79,267,83
39,117,580
95,280,344
104,272,835
182,255,912
207,263,776
179,225,547
3,52,853
151,239,591
238,130,312
167,242,853
108,173,522
113,299,298
74,35,365
198,244,28
7,101,949
230,258,851
112,195,291
250,284,213
174,19,772
169,150,97
293,35,188
193,119,206
167,90,759
296,204,770
53,289,433
294,176,973
255,23,678
35,81,642
42,8,939
294,254,907
27,171,426
265,44,852
222,104,608
160,296,652
172,114,478
274,239,111
264,256,728
92,21,497
47,164,279
101,33,875
57,284,314
32,164,800
269,168,336
119,246,724
131,205,82
27,16,553
63,123,82
96,165,598
187,271,366
140,143,405
9,267,900
104,221,953
24,142,104
133,44,995
76,85,446
77,294,951
138,36,614
195,197,83
170,284,964
19,118,453
279,182,39
145,275,175
222,126,352
80,184,615
175,40,200
204,281,206
124,298,64
21,171,615
2,266,631
70,50,131
223,275,290
210,247,326
26,197,398
198,90,750
124,116,332
294,84,532
238,210,340
123,155,18
16,61,351
37,27,118
291,65,64
239,144,383
245,170,670
10,269,214
274,269,895
287,299,865
1,114,347
123,230,119
253,190,967
272,194,273
256,93,179
44,2,433
133,43,396
272,238,346
51,137,698
239,286,914
40,125,58
149,100,63
233,190,145
9,281,206
43,32,900
206,244,355
261,168,814
149,285,73
270,74,604
288,224,874
277,158,428
147,269,762
115,129,178
111,292,38
246,48,36
120,296,235
136,88,337
81,71,773
184,252,787
192,151,982
204,240,960
222,82,97
180,33,742
269,13,530
4,47,94
105,107,896
99,172,10
26,98,863
214,170,649
230,252,565
257,88,552
19,155,782
162,13,776
201,56,879
238,40,968
231,285,78
88,295,687
46,203,289
80,167,485
182,56,266
10,294,786
234,78,706
297,256,313
97,145,94
262,7,605
173,17,54
90,86,497
207,222,261
126,129,186
200,119,260
237,97,811
37,110,771
54,212,507
134,118,115
43,34,991
213,289,464
258,212,410
46,124,135
53,260,307
194,93,359
177,208,175
231,257,728
64,239,778
267,261,812
77,33,66
231,171,909
15,62,247
2,121,293
112,163,184
163,14,501
213,236,85
210,271,315
191,158,994
208,244,846
23,199,531
17,141,617
22,287,131
250,248,114
199,256,406
126,67,764
196,164,730
242,162,135
249,109,534
187,42,731
175,209,641
138,199,630
237,221,229
55,201,993
242,277,756
87,273,774
45,124,844
228,91,482
21,65,85
243,285,642
257,123,88
228,82,851
81,68,222
254,3,705
13,155,548
47,11,861
177,207,248
122,198,773
222,115,640
97,142,186
124,13,91
90,225,495
235,131,321
227,172,593
284,178,470
11,102,785
182,278,210
271,22,104
7,112,977
294,86,516
2,53,372
91,232,424
297,82,809
12,72,266
27,134,673
160,134,677
13,145,91
228,229,663
236,122,862
187,285,894
91,116,531
262,63,332
235,246,201
77,61,770
69,47,966
296,97,957
147,111,440
249,31,661
113,63,78
141,3,108
178,248,484
243,54,337
12,56,830
232,103,917
10,21,621
62,38,392
248,255,910
106,151,851
265,45,207
299,19,665
115,81,56
248,152,123
79,115,972
19,179,49
258,220,123
119,151,633
31,57,779
24,170,637
291,73,191
177,13,248
157,133,225
116,54,437
243,102,865
136,149,806
251,254,686
23,83,699
127,217,65
184,169,414
237,145,651
198,43,444
1,136,770
34,105,184
281,23,802
138,62,15
54,167,313
230,68,975
167,95,293
138,64,556
126,159,633
85,199,778
262,123,699
205,59,855
8,57,446
236,36,973
136,240,911
155,275,214
11,142,967
252,174,17
291,214,155
142,135,15
252,96,488
114,125,577
76,297,261
207,162,125
77,230,408
109,125,519
111,137,887
74,263,557
237,40,944
190,251,127
7,67,532
2,165,676
101,194,229
131,140,201
112,269,553
249,86,724
243,5,534
84,193,134
123,202,130
292,157,271
242,162,633
82,46,243
141,190,71
10,209,106
29,209,515
234,289,218
130,197,389
298,128,935
288,1,230
121,42,226
199,170,880
74,17,444
239,167,767
295,73,763
98,74,225
267,126,544
204,73,519
45,104,375
177,89,460
105,225,55
244,124,914
90,50,45
14,204,205
286,96,156
213,172,326
262,271,505
6,116,475
102,223,527
267,183,605
238,226,921
68,151,316
4,109,592
227,35,869
127,183,145
120,24,250
5,46,875
288,56,215
22,145,305
56,177,606
97,267,100
228,145,535
299,19,213
134,27,884
150,279,117
253,154,699
248,213,982
229,84,302
252,53,525
150,134,63
300,194,31
229,212,373
285,194,627
220,231,871
104,288,419
89,80,412
90,61,860
85,135,901
242,196,189
20,109,918
21,131,978
178,124,453
273,94,465
60,172,35
5,5,286
31,114,574
71,131,361
73,287,14
112,208,872
219,132,155
124,78,283
278,31,154
152,107,5
285,25,474
146,92,913
128,266,405
128,185,712
127,208,540
178,208,313
248,171,605
171,99,699
81,282,566
222,294,55
297,184,137
21,229,32
96,34,63
256,227,95
65,272,594
237,167,172
108,82,603
11,165,336
228,297,243
267,249,652
51,205,430
47,235,957
30,255,862
276,276,227
176,72,643
286,74,454
27,270,609
151,245,603
87,17,526
200,241,799
97,133,552
174,149,354
257,121,680
182,151,15
165,40,692
196,35,238
151,261,435
159,40,596
200,167,172
276,141,180
278,88,135
280,138,998
203,220,577
50,294,518
170,259,163
114,144,986
209,114,119
64,174,884
119,46,742
165,30,167
60,202,122
164,274,685
28,281,240
221,199,958
143,279,767
181,78,158
263,9,316
108,56,430
59,281,900
275,5,594
152,80,641
122,66,566
148,146,18
91,216,723
85,250,216
16,174,119
18,7,73
15,102,656
177,95,415
277,59,577
203,233,971
38,210,183
233,154,71
136,148,629
250,80,829
239,25,893
228,278,658
250,195,371
25,267,283
90,298,124
202,90,441
59,201,661
164,122,539
267,248,933
107,261,708
4,115,92
166,112,484
63,183,303
207,125,266
293,281,817
236,296,295
204,206,399
165,101,466
166,65,895
71,293,158
184,180,400
25,56,187
114,234,40
9,169,956
272,124,21
123,139,328
90,170,526
44,147,900
210,290,332
13,277,416
208,77,931
135,227,37
93,259,686
191,47,692
181,143,362
189,83,309
220,40,733
281,175,249
7,85,8
238,128,790
265,46,581
285,297,241
139,154,582
3,181,838
182,20,454
202,186,900
153,48,56
210,66,514
221,138,825
12,75,555
85,289,931
10,52,581
145,69,241
9,250,431
102,71,579
21,69,524
24,48,340
63,76,679
232,116,851
179,250,549
27,17,659
236,291,481
38,41,569
65,235,729
75,235,751
3,269,226
57,2,369
14,267,351
138,255,421
228,197,528
77,81,80
208,163,482
81,212,531
186,196,903
177,2,716
199,140,885
115,100,347
114,227,898
160,223,803
254,253,53
111,192,703
131,215,812
101,207,650
246,126,751
249,300,46
13,145,990
258,49,983
115,118,274
23,251,719
235,263,323
6,287,257
69,39,671
74,248,68
224,128,314
128,180,190
8,215,672
122,297,665
272,64,875
11,290,165
147,185,255
275,115,309
258,83,69
295,218,270
45,181,232
232,295,248
261,174,879
280,54,384
29,228,608
22,192,590
292,242,676
10,260,929
222,256,719
153,297,427
263,48,27
283,232,859
294,75,363
89,272,256
192,285,943
224,92,949
9,42,14
56,51,213
173,215,236
59,185,279
73,32,714
114,194,639
82,119,931
133,165,659
280,123,716
230,258,332
265,269,376
212,276,129
104,27,262
284,217,926
101,258,704
146,152,114
178,141,504
174,114,989
224,268,935
247,217,303
173,45,153
142,179,735
132,95,619
287,76,291
265,248,169
264,284,876
8,151,882
136,81,735
39,183,274
5,237,717
79,209,107
227,187,156
106,104,560
108,167,974
201,122,515
81,123,358
127,43,518
32,16,861
258,125,853
200,130,520
222,184,19
262,269,145
147,68,583
235,172,699
274,103,612
128,72,902
59,181,466
70,203,131
86,11,306
22,90,960
149,130,730
185,76,564
151,147,358
264,237,903
234,284,382
103,18,425
44,11,531
91,121,722
258,183,641
207,93,981
72,26,501
20,4,151
54,293,33
87,19,965
299,72,112
262,256,106
13,160,375
299,225,926
32,238,923
92,96,324
180,242,104
3,133,836
189,68,518
251,115,286
78,292,170
31,233,147
280,19,400
219,180,815
153,177,658
99,250,826
237,163,958
293,13,466
205,160,37
212,295,781
16,83,992
227,222,460
150,134,589
223,160,313
77,198,85
11,213,125
4,253,454
15,211,206
249,68,522
238,232,452
37,278,241
47,264,256
63,226,878
35,177,41
88,123,384
213,127,86
227,11,624
105,105,797
219,297,674
169,231,816
162,248,228
288,218,197
174,94,1000
26,161,578
182,34,420
191,162,879
174,233,553
90,267,382
151,213,323
238,45,300
92,4,986
15,13,938
23,287,983
20,283,575
171,140,905
5,172,230
135,241,351
172,198,573
296,249,827
126,258,777
166,134,977
80,33,158
264,168,524
177,94,52
94,50,609
11,158,699
273,180,766
67,177,935
252,9,551
168,164,457
57,150,597
86,203,419
235,276,479
238,104,108
287,1,986
51,202,232
13,299,926
286,257,184
232,206,461
21,124,968
269,249,810
69,250,277
66,61,592
190,188,852
168,188,723
79,83,897
6,127,657
230,283,54
242,141,160
181,223,42
144,246,616
239,171,735
156,34,436
82,176,444
46,202,409
68,40,130
276,4,906
1,99,792
73,189,794
45,30,8
56,8,790
292,283,118
56,158,568
262,99,54
226,41,373
24,168,741
89,130,463
177,213,108
35,124,335
132,57,761
109,284,128
298,250,200
82,135,907
236,226,236
50,13,224
141,114,707
80,238,763
155,274,176
35,286,213
139,253,186
143,176,658
183,101,532
125,128,99
198,162,879
86,73,162
231,44,893
8,217,160
268,168,713
146,120,609
53,269,824
92,154,931
203,27,602
49,4,358
202,189,470
189,81,860
265,221,576
175,173,328
107,111,375
187,76,583
186,230,111
23,208,991
106,143,745
138,18,570
179,5,909
71,139,878
17,79,811
157,252,600
112,100,446
258,182,816
217,29,574
122,275,214
158,2,9
133,63,299
285,114,68
170,105,374
18,23,378
28,80,346
92,145,731
286,148,777
17,196,474
159,139,174
113,239,19
290,63,458
73,116,381
86,184,430
41,162,143
103,106,943
155,38,362
168,278,838
79,232,82
178,116,923
165,33,672
278,107,397
199,214,450
123,260,305
18,177,375
67,73,835
156,116,121
167,160,99
288,102,686
139,118,58
148,271,889
39,250,731
77,210,51
296,127,83
96,185,232
45,190,424
93,122,1000
123,73,341
16,204,589
24,264,533
112,45,68
192,107,600
58,18,930
226,214,542
259,221,840
152,262,416
102,106,643
132,58,28
212,146,396
151,266,407
27,271,885
158,46,873
74,45,360
246,169,523
253,86,827
252,163,823
290,213,864
58,222,897
66,46,614
48,26,446
95,52,802
261,204,593
212,280,331
37,264,340
39,120,594
137,235,92
19,266,329
40,222,586
18,106,576
114,294,427
136,31,739
250,265,667
107,27,600
71,81,897
198,116,595
85,130,471
242,282,307
5,141,346
157,110,113
214,256,56
76,33,485
20,291,157
276,269,906
179,273,484
181,108,39
270,130,495
157,167,468
89,43,347
258,22,85
80,208,266
255,148,458
104,265,723
130,157,307
102,254,917
127,285,515
46,73,658
12,37,364
243,290,413
95,22,456
9,183,82
133,105,771
17,109,347
199,129,861
263,18,155
147,82,158
82,222,687
177,215,848
48,9,885
272,146,175
108,246,717
29,146,872
267,153,13
44,287,813
289,212,214
145,169,984
261,58,385
230,64,940
203,286,370
49,14,373
141,15,142
184,12,200
94,101,684
198,238,613
159,262,897
2,111,544
105,74,990
55,205,696
240,296,732
19,29,841
158,274,981
28,44,499
30,273,491
119,17,616
81,76,239
34,211,507
49,119,710
200,77,741
25,232,603
135,267,775
57,36,545
78,142,972
121,127,953
155,40,882
153,37,82
2,19,318
296,196,20
23,187,751
147,172,330
137,210,359
59,157,668
253,6,950
197,228,903
179,179,353
243,71,208
3,36,831
236,196,520
157,276,922
19,259,699
8,76,772
36,18,882
278,120,882
279,174,509
153,200,604
179,241,274
126,126,440
293,110,701
189,151,941
30,201,83
127,245,101
154,289,125
79,290,258
148,38,98
229,111,289
181,61,638
190,242,206
148,91,951
195,207,613
64,217,93
193,239,399
110,8,726
59,14,425
196,152,533
205,108,479
253,194,366
247,119,136
227,300,206
44,231,352
288,253,801
85,65,681
231,97,93
147,22,46
133,222,164
296,234,399
53,286,789
6,127,937
162,51,713
83,94,938
109,114,726
23,208,227
279,160,227
210,11,440
79,275,509
281,278,431
219,99,544
195,98,15
123,176,52
35,251,388
138,231,277
160,49,837
34,158,962
44,146,841
118,101,565
158,227,634
206,105,572
156,3,417
253,192,468
120,187,124
231,74,589
190,282,976
59,73,299
44,66,428
161,295,684
152,188,462
105,125,139
237,86,679
148,109,157
289,128,460
142,182,511
90,292,871
158,118,770
13,90,678
243,223,596
123,292,171
260,84,786
214,223,992
64,249,4
30,170,941
220,233,402
77,120,308
21,175,523
87,146,499
269,75,2
223,299,779
299,276,192
7,243,545
116,5,323
274,63,90
253,234,183
146,1,805
158,123,47
116,18,991
189,277,694
208,282,603
34,91,376
246,69,372
206,243,102
253,289,298
256,189,725
67,111,852
46,131,724
24,167,831
167,41,217
86,98,940
84,187,384
164,139,161
111,147,373
282,87,356
37,130,949
189,298,156
114,6,825
49,124,254
139,268,817
294,289,170
49,128,135
115,190,942
13,232,374
19,300,551
22,169,248
276,244,3
284,65,458
73,139,420
232,282,650
124,1,245
114,133,251
115,191,944
277,276,537
105,150,536
2,223,86
292,252,977
282,273,452
175,25,657
195,141,993
67,248,545
136,295,75
251,279,838
72,276,286
23,259,255
202,236,927
252,204,499
20,106,739
99,33,580
119,269,385
266,287,690
178,61,328
88,200,792
10,89,823
268,184,850
75,91,695
12,247,876
128,67,972
298,59,533
123,225,434
197,74,425
165,27,943
114,102,75
97,228,425
119,183,552
254,130,158
155,265,819
66,45,90
155,4,956
257,22,75
206,212,602
73,5,381
141,275,502
269,12,119
295,6,69
224,117,967
111,291,984
84,130,413
129,113,653
57,118,87
234,240,732
219,116,306
129,257,952
171,263,959
32,193,62
141,270,75
61,112,512
3,186,860
48,248,343
203,265,583
283,35,230
94,125,601
147,242,187
154,42,550
291,158,607
263,195,720
211,95,134
201,229,232
65,205,27
121,254,922
200,12,619
194,262,410
295,63,977
223,166,768
76,32,325
103,16,982
127,101,503
136,66,362
132,132,858
298,151,882
44,51,841
54,158,591
37,191,197
28,297,44
18,99,785
193,121,350
148,145,659
81,187,747
175,79,494
167,267,460
125,6,376
121,114,328
132,24,520
129,70,574
1,270,595
182,283,942
19,11,763
64,17,528
187,271,920
287,102,375
94,143,377
298,62,822
80,67,637
27,2,817
168,95,861
219,181,691
178,246,471
181,260,760
103,74,422
280,48,143
77,178,605
39,26,157
66,293,345
46,269,438
160,6,462
240,155,678
228,100,571
202,13,877
183,296,407
295,33,471
121,255,854
240,134,207
185,143,696
293,57,385
56,63,1
108,68,545
100,220,448
254,182,833
165,4,181
216,127,362
287,239,814
119,135,435
112,113,421
76,212,303
268,52,826
178,18,200
21,66,590
159,25,269
226,259,459
148,246,477
290,256,441
272,19,951
268,17,403
119,91,909
159,187,237
24,71,465
131,148,7
210,289,753
72,296,103
60,147,421
105,10,652
25,74,422
44,118,438
53,34,166
79,217,623
32,132,856
184,207,147
187,89,907
241,242,67
25,79,781
226,17,599
27,272,853
91,266,481
41,241,884
71,126,656
277,281,844
62,216,755
255,167,6
16,71,757
72,288,510
35,121,178
286,271,317
276,196,655
43,266,697
44,133,105
238,254,51
86,281,75
181,274,98
114,295,450
235,225,973
45,116,582
16,233,829
74,282,183
10,83,90
255,111,888
64,132,520
227,173,844
88,62,542
27,232,69
33,72,323
42,117,148
71,118,123
1,202,703
233,117,522
87,133,185
166,156,657
140,118,984
99,41,965
252,67,672
49,39,532
42,138,744
118,271,542
167,297,812
213,223,695
31,129,498
267,142,29
137,201,857
117,132,879
79,128,748
201,27,416
117,97,5
146,74,506
56,235,78
22,76,990
142,102,243
199,209,41
227,119,331
95,72,573
293,95,344
48,63,403
78,234,590
27,119,657
149,221,674
88,287,275
251,112,743
201,6,936
199,169,325
277,205,620
239,46,183
54,234,851
248,241,576
176,135,850
94,104,960
45,164,846
57,95,680
117,47,884
36,11,577
294,66,563
39,262,947
27,247,161
267,247,96
64,105,316
88,55,952
143,208,144
64,53,73
114,50,223
117,20,518
170,170,852
36,25,687
295,217,750
112,179,706
101,175,94
213,30,104
293,67,46
196,189,309
161,146,197
171,239,758
224,266,623
31,76,830
227,138,795
299,49,204
100,99,261
256,238,148
168,200,576
193,104,605
101,3,254
9,298,630
156,245,388
94,119,140
188,259,956
295,52,647
261,164,281
210,66,55
209,158,580
215,45,636
99,223,143
110,55,222
72,163,656
231,149,216
146,64,715
21,217,131
140,43,593
198,200,347
38,262,433
155,287,946
167,15,361
109,23,934
257,96,160
190,105,508
290,10,391
259,134,227
70,229,903
237,123,334
4,142,155
71,249,283
14,13,406
98,111,600
93,272,20
7,208,647
56,275,871
287,80,611
59,169,295
43,67,444
297,56,630
167,78,50
173,54,650
95,287,537
252,71,454
286,212,284
115,251,849
173,229,922
275,157,61
23,88,169
2,143,233
170,280,50
291,12,698
76,262,92
228,164,978
71,113,109
64,79,981
168,176,81
83,161,473
232,41,413
68,176,359
116,149,111
245,32,462
240,163,94
116,165,580
195,67,191
290,237,218
139,163,779
17,287,925
43,210,518
58,79,708
144,295,274
101,33,217
199,214,759
253,110,14
162,48,662
149,196,422
163,80,197
16,16,635
121,295,508
289,263,172
145,65,488
17,193,451
285,281,128
256,69,794
202,130,158
38,145,10
90,248,681
27,212,21
160,151,285
46,196,220
204,231,579
248,269,205
285,93,870
148,204,916
209,28,372
137,18,881
72,218,884
192,217,807
133,152,137
169,55,837
111,177,565
284,5,524
150,23,290
161,148,58
97,10,192
207,94,350
29,237,923
135,198,87
62,272,536
151,29,349
216,245,757
9,297,102
224,44,640
208,16,153
109,248,261
38,137,625
234,183,936
263,291,535
93,144,107
105,116,949
159,167,24
253,270,800
209,257,286
243,251,479
271,246,891
281,63,688
9,24,198
122,111,406
250,16,669
87,142,867
162,275,738
86,278,57
187,270,96
78,92,878
106,297,860
43,230,713
218,135,307
255,85,620
245,46,762
28,101,185
54,82,285
148,56,527
83,201,438
107,183,756
195,261,129
36,253,594
283,201,728
40,208,951
95,105,90
20,297,140
38,113,899
114,290,288
188,126,386
170,292,806
149,179,390
120,261,846
255,177,630
124,40,215
96,287,28
169,188,331
81,43,868
299,161,63
200,240,590
7,8,495
114,128,863
228,24,339
274,27,567
277,278,590
118,164,394
247,148,744
136,239,985
147,122,843
292,165,68
75,266,746
108,284,766
73,153,46
95,53,787
49,191,382
187,39,642
271,167,531
219,297,925
37,28,446
236,26,712
